v1,v2,,
ham,"Хаха, привыкай ездить в США, чувак, я знаю много стоунеров."
ham,"Все было хорошо, пока сегодня вечером не произошел провальный урок с моими любимыми! Надеюсь, выходной, ок. Кофе будет хорош, потому что завтра я не смогу остаться допоздна. То же время + место, что и всегда?"
ham,Привет! Хорошая неделя? Хотите выпить или что-нибудь позже?
ham,Направляйтесь к остановке автобуса
ham,"Сообщение:отсутствует часть текста* Отправитель:Отсутствует имя* *Отсутствует номер *Отправлено:Отсутствует дата *Отсутствует У вас много, вот и все отсутствует, отправлено через fullonsms.com"
ham,"Заходи к нам в комнату как-нибудь, чтобы мы могли спланировать план на эти выходные."
ham,"Потому что я хочу, чтобы это было твое дело"
ham,"Хорошо... Я тоже пойду, Ян Цзю... Мы можем пропустить ard oso, пойти в кино, пойти на метро один, бла-бла-бла... "
ham,Принеси домой немного Венди =D
spam,Служба знакомств 100 тел. 09064012103 box334sk38ch
ham,Что там. Разве ты не хочешь спать?
ham,"Хорошо, теперь у меня новая цель"
spam,БЕСПЛАТНОЕ участие в нашем 250 еженедельном конкурсе. Просто отправьте сообщение WIN на номер 80086 СЕЙЧАС. 18 Условия www.txttowin.co.uk
ham,"Хорошо, я выйду через несколько минут, напиши мне, где с тобой встретиться."
spam,"Отправьте логотип 2 своему возлюбленному — 2 имени, соединенные сердечком. Txt LOVE NAME1 NAME2 MOBNO, например, LOVE ADAM EVE с номера 07123456789 на номер 87077 Yahoo! POBox36504W45WQ TxtNO 4 без рекламы 150р"
ham,Да :) с прошлой недели я принимаю прямые звонки.
spam,"Кто-то связался с нашей службой знакомств и вошел в ваш телефон, потому что вы ему нравитесь! Чтобы узнать кто это, позвоните со стационарного телефона 09111032124. PoBox12n146tf150p"
ham,Шива в общежитии ага:-.
spam,СРОЧНЫЙ! Ваш мобильный номер ГАРАНТИРОВАННО награжден призом в размере 2000. Позвоните по номеру 09058094455 со стационарного телефона. Претензия 3030. Действует только 12 часов.
ham,Отправьте это своим друзьям и получите информацию о своем голосе..... Каково мое выражение лица? 1. детский 2. непослушный 3. Сентиментальный 4. шумный 5. взбалмошный 6. романтичный 7. застенчивый 8. привлекательный 9. веселый; раздражающий; .милый. ответь мне..
ham,Хорошо. С ней все будет в порядке. Наверное
ham,"аати..где ты, дорогая.."
ham,"Боли при мочеиспускании, что-нибудь еще?"
ham,"7 на Эспланаде.. Не против подвезти меня, потому что сегодня у меня нет машины.."
ham,"Я не хочу срочно покупать машину BMW.. очень срочно. но ее не хватает; Lacs. Нет источника, который мог бы объяснить это. ; лакс... это моя проблема"
ham,Дома смотрю телевизор лор.
ham,"Ей обычно требуется пятнадцать минут, чтобы ответить на вопрос «да» или «нет»?"
spam,Поздравляю! Телефон с видеокамерой Nokia 3650 - ваш звонок 09066382422 Стоимость звонка 150 стр./мин. Средняя продолжительность звонка 3 минуты варьируется от мобильных телефонов 16+ Закрыть сообщение 300603 BCM4284 Ldn WC1N3XX
ham,Забронировали билет на понгал?
ham,Вы доступны сейчас? Я как раз в окрестностях Хиллсборо и amp;  ; й
ham,Отправленное сообщение требует ; долларов. Должен ли я заплатить;  или  ; ?
ham,"Спроси у g или iuri, я уже раз десять рассказывал эту историю"
ham,Сколько времени занимает трах яблочных пчел
ham,"Привет, надеюсь, ты получил это сообщение. Путешествие не было удачным, сейчас, я думаю, минут на 50 позже."
ham,Но я должен. Мне нравится иметь любовь и устраивать.
ham,"Да... он действительно великолепен... Бхаджи сказал Каллису, что он лучший игрок в крикет после Сачина в мире :). очень сложно выбраться."
ham,Ты должен был меня разбудить &gt;:(
ham,"Ойк... Я тоже его видела, но думала, что он меня обманул... Я нашла группу ляо..."
ham,"Извините, я позвоню позже"
ham,"\ЭЙ-ЭЙ, БЫЛИ Обезьяны, ЛЮДИ ГОВОРЯТ, ЧТО МЫ ОБЕЗЬЯНЫ! ПРИВЕТ ШИКАРНО"
ham,"Извините, у меня села батарейка, я могу зайти, но мне пока хватает только грамма, где ваше место?"
ham,"Молодец, блин, потренировался, да, я вроде как помню, что это такое, хм. "
ham,"Я не смогу сконцентрироваться, дорогая, ты знаешь, что ты мой разум и все такое :-)"
ham,ЛОЛ... А ты строил планы на новый год?
ham,10 минут спустя к...
ham,спасибо большое!
ham,"Спасибо за эту надежду, у тебя сегодня был хороший день"
ham,K:)k:)какие детали вы хотите передать?аккаунта недостаточно?
ham,"Хорошо, я скажу ей, чтобы она держалась подальше. Да, это было тяжело, но мы надеемся, что в этом месяце ситуация улучшится."
spam,Кредит на любые цели 500 - 75 000. Приглашаются собственники жилья + арендаторы. Вам ранее отказывали? Мы все еще можем помочь. Позвоните бесплатно по номеру 0800 1956669 или отправьте ответное сообщение «Помощь».
ham,"Си си. Думаю, я пойду сделаю трюфели Орео."
ham,"ПОСМОТРИТЕ НА ЭМИ ЮР, КРАСИВАЯ, УМНАЯ ЖЕНЩИНА, И ВЫ МНЕ ОЧЕНЬ НРАВИТЕСЬ. Я ЗНАЮ, ТАКОЙ Я НЕ НРАВЛЮСЬ, ТАК НЕ БОЙСЯ."
ham,"Я надеюсь, что это результат того, что вы всегда умны и добры. Начните спрашивать его о ссылках на практикумы, держите ухо востро и всего наилучшего. поговорим позже"
ham,"1.20 стоимость звонка. Что, я думаю, неплохо. Скучаю по тебе, ты нужен, хочу тебя, люблю тебя"
ham,"Переживать совсем другие чувства. Колебание решений и преодоление одних и тех же проблем - это один и тот же человек. Время исцелит все, во что я верю."
ham,"Куда ты пошел? Мой телефон умрет, тебе придется остаться здесь"
ham,Большой. Никогда не было лучше. Каждый день дает еще больше поводов благодарить Бога
spam,"Клиент UpgrdCentre Orange, теперь вы можете запросить БЕСПЛАТНОЕ обновление ТЕЛЕФОНА С КАМЕРОЙ в знак своей лояльности. Позвоните сейчас по телефону 0207 153 9153. Предложение заканчивается 26 июля. Условия и положения применяются. Отказ доступен"
ham,"Извините, я позвоню позже, ок, пока"
ham,"Хорошо, я еду на железную дорогу"
ham,отличная принцесса! Я люблю давать и получать орально. По-собачьи — моя любимая поза. А ты? Мне нравится заниматься любовью;  раз за ночь :)
ham,"Они не кладут эту штуку на дороги, чтобы там не было скользко?"
ham,Когда ты собираешься покататься на велосипеде?
ham,"Да, нет необходимости. Я просто подожду, дождь 2 остановится."
ham,Есть много компаний. Скажи мне язык.
spam,"okmail: Дорогой Дэйв, это последнее уведомление о том, как получить 4* отдых на Тенерифе или 5000 ДЕНЕЖНЫХ наград! Позвоните по номеру 09061743806 со стационарного телефона. TC SAE Box326 CW25WX 150 стр/мин"
ham,"Как давно ты кричала, принцесса?"
ham,"Ничего. Я имел в виду, что как только деньги поступят на ваш счет здесь, банк отменит фиксированную ставку. Кто-то перевелся;  на мой счет и ; долларов сняли. Таким образом, банки различаются, и комиссии также различаются. Убедитесь, что вы доверяете человеку 9ja, которому отправляете данные счета, потому что..."
spam,"Хотите, чтобы двое переспали сегодня вечером? Хотите, чтобы реальные места собачьей охоты были отправлены прямо 2 ur Mob? Присоединяйтесь к крупнейшей в Великобритании сети собаководов, отправив сообщение MOAN на номер 69888Nyt. ec2a. 31p.msg@150p"
ham,"Хорошая фраза, сказанная с разбитым сердцем - Пожалуйста, не кончай еще раз передо мной... В остальном, я еще раз тебе поверю... Хорошо, 9t:)"
ham,"Хорошо, я поеду в США примерно через пятнадцать минут."
ham,"Люблю тебя, Аати..очень тебя люблю.."
ham,"Напряжение, ах?какие машины?есть проблемы?"
ham,"Кей, могу я взять еще восьмую, когда ты закончишь?"
ham,"Когда вы, ребята, вернетесь? Джи сказал, что ты думаешь о том, чтобы не остаться на mcr"
ham,"Почти там, увидимся через секунду"
ham,"Йоу, Карлос, несколько друзей уже спрашивают меня о тебе, ты вообще работаешь в эти выходные?"
ham,Смотрю телевизор лор...
ham,"Спасибо, детка! Не могу дождаться, чтобы попробовать настоящую вещь..."
ham,Тебе следует сменить свой Facebook на Jaykwon Thuglyfe Falconerf.
ham,"Если мы выиграем, это действительно будет команда номер один на долгое время."
spam,"БЕСПЛАТНОЕ СООБЩЕНИЕ Активируйте свои 500 БЕСПЛАТНЫХ текстовых сообщений, ответив на это сообщение словом БЕСПЛАТНО. Условия использования можно найти на сайте www.07781482378.com."
ham,Дорогая дошедшая железная дорога. Что с тобой случилось
ham,"Зависит от качества. Если вам нужен тип, который я послал Бойу, «Увядшая слава», то около 6. Если вам нужны Ральфы, возможно, 2"
ham,"Кажется, я это исправил. Можете ли вы отправить тестовое сообщение?"
ham,"Извини, чувак, мой счет исчерпан, иначе я бы это сделал, если хочешь, мы могли бы обменять половину, или я мог бы купить что-нибудь с помощью своей кредитной карты."
spam,"Поздравляю! Специальный абонемент в кино на двоих на 1 год — ваш. позвоните по номеру 09061209465 прямо сейчас! C Suprman V, Matrix3, StarWars3 и т. д. все 4 БЕСПЛАТНО! bx420-ip4-5we. 15:00. Не пропустите!"
ham,"Извините, на встрече, я позвоню позже"
ham,Какой класс;  воссоединение?
ham,Ты сейчас свободен? Могу я позвонить сейчас?
ham,Понял... Когда?
ham,"Нет... Думаю, я сделаю это в понедельник... Извините, что ответил так поздно."
ham,"Некоторые из них сказали Акцентуре, что это не подтверждается. Это правда?"
ham,"Кейт Джексон в рекреационном центре до 7 утра, да?"
ham,"Дорогой, у меня есть доступная комната"
ham,"Бороться с миром легко: ты либо выигрываешь, либо проигрываешь, но сражаться с кем-то, кто близок тебе, сложно, если ты проигрываешь - ты проигрываешь, если выигрываешь - ты все равно проигрываешь."
ham,Когда _ может выйти?
ham,Посоветуйтесь с нурологом.
ham,Лолнице. Я превратился из рыбы в... воду.?
spam,#ERROR!
ham,"Нет, он ждет в машине, и ему скучно. Потому что ждать снаружи нечего делать. Дома могу заниматься своими делами или смотреть телевизор."
ham,"Может быть, в Вестшоре или в деревне Гайд-парка, местечке рядом с моим домом?"
ham,"Вы должны знать сейчас. Ну и как Энтони? Вы приносите деньги. Мне нужно платить за обучение, аренду и все такое. Вот почему мне нужна ваша помощь. Друг в беде....|"
ham,Какое значение?
ham,"Ваше мнение обо мне? 1. Более 2. Джада 3. Кусрути 4. Милый 5. Тихий 6. Характер Spl 7. Незрелый 8. Стильный 9. Простой Пожалуйста, ответьте.."
ham,"самое позднее 8, Джи все еще здесь, если вы сможете раздобыть немного патронов и захотите попробовать новый АК."
ham,Прабха... мне жаль... правда... от всего сердца мне жаль
ham,"Лол, ок, ты прощен :)"
ham,Нет..просто поменяй это..
spam,"Вам гарантирован новейший телефон Nokia, MP3-плеер iPod емкостью 40 ГБ или приз в размере 500 долларов! Текстовое слово: COLLECT на номер: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
ham,С:) никакой конкуренции для него.
spam,"Тоны Boltblue для 150p Ответить POLY или MONO, например, POLY3 1. Ча-ча-слайд 2. Да 3. Slow Jamz 6. Токсичный 8. Пойдем со мной или СТОП Еще 4 тона txt ЕЩЕ"
spam,Ваши кредиты на http://www.bubbletext.com пополнены. Ваш пин-код для продления — tgxxrz.
ham,"Таким образом, транспорт будет менее проблематичным, чем в субботу вечером. Кстати, если ты хочешь пригласить меня присоединиться к моему дню рождения, не стесняйся. Но нужно знать однозначный номер при бронировании в пятницу. "
ham,"Обычно человек находится без сознания, это у детей, но у взрослых он может вести себя просто ненормально. Я позвоню тебе сейчас"
ham,"Но это на ebay, где-то может быть меньше."
ham,Мне прийти за маринованными огурцами?
ham,Собираемся пойти за тако
ham,"Это очень грубо, вы в кампусе?"
spam,СРОЧНО! 09.02.03 на ваш номер мобильного телефона был начислен приз в размере 2000 бонусных звонков! Это наша вторая попытка связаться с ВАМИ! Позвоните по телефону 0871-872-9755 BOX95QU.
ham,"Привет, я не буду петь 4 Рождества. Но наслаждайтесь веселым Рождеством."
spam,"Сегодняшнее предложение! Получите купоны на скидку на сумму 150! Отправьте сообщение YES на номер 85023 прямо сейчас! SavaMob, участник предлагает мобильные устройства! Т Cs 08717898035. 3.00 Под. 16 . Отказ от подписки X"
ham,"Да! Как такая красивая женщина, как ты, одинока?"
spam,"Вы получите тональный сигнал в течение следующих 24 часов. Условия использования см. в Телетексте канала U, стр. 750."
ham,"Джей говорит, что ты двойной педик"
spam,ЧАСТНЫЙ! В выписке со счета за 2003 год для номера 07815296484 указано 800 неиспользованных SIM-карт. точки. Звоните по телефону 08718738001. Идентификатор: 41782. Срок действия истекает 18.11.04.
ham,Что сегодня-воскресенье..воскресенье выходной..так что никакой работы..
ham,Гудните....тк...практика продолжается
ham,Я опоздаю...
ham,"Я давно тебе не звонил. Мы надеемся, что это была малярия l8r, и вы знаете, что мы скучаем по вам, ребята. Я очень скучаю по Бани, поэтому, пожалуйста, передайте ей мою любовь особенно. Хорошего дня."
ham,"Добрый день, моя любовь! Как проходит тот день? Надеюсь, у тебя есть какие-нибудь зацепки по работе. Я думаю о тебе, мальчик-игрушка, и посылаю тебе страстный поцелуй из-за моря."
ham,"Наверное, буду здесь какое-то время, увидимся сегодня вечером &lt;)"
ham,"Или, может быть, мои толстые пальцы просто нажимают все эти кнопки и не знают, что делать."
ham,"Умммммаа, много-много счастливого дня, мое дорогое, милое сердце.. С ДНЕМ РОЖДЕНИЯ, дорогая"
ham,"Я в Тирупур-да, как только вы выйдете из офиса, позвоните мне."
spam,с www.Applausestore.com Ежемесячная подписка@50p/msg максимум 6/месяц T&CsC web age16 2stop txt stop
ham,"Известная цитата: когда вы развиваете способность слушать «что угодно» безоговорочно, не теряя самообладания и уверенности в себе, это означает, что вы…… «ЖЕНАТ»"
ham,"Но я собираюсь поступить в колледж. Что делать. еще больны, придите туда сами. Па."
ham,У меня 4 часа. Просто чтобы набросать плоский план.
ham,"Эта девушка не остается в постели. Этой девочке не нужно время на восстановление. Я лучше потеряю сознание, развлекаясь, чем буду лежать взаперти в постели"
ham,Тогда что-нибудь особенное есть?
ham,"Я знаю, но тебе нужно снять отель сейчас. Я только что получил приглашение, но мне пришлось извиниться. В Калифорнии слишком мило, что я прихожу на свадьбу к какому-то английскому парню"
ham,"Извините, что так долго, ому сейчас"
ham,Ждать  ;  мин..
ham,"Хорошо, дай мне 5 минут, я думаю, что вижу ее. Кстати, ты мое алиби. Ты все время стригал меня."
ham,"Представьте, что вы, наконец, окунулись в ванну после того, как я заставил вас пройти через все ваши шаги, может быть, даже заставил вас съесть меня на некоторое время, прежде чем я уйду... Но также представьте ощущение этой клетки на вашем члене, окруженной водой из ванны, всегда напоминая вам, кому вы принадлежите... Наслаждайтесь, мой куколд"
ham,"Поторопитесь, у меня уже три дня не хватает травки."
ham,"Конечно, если я получу от вас признание, что требовать клятвы на крови для"
ham,"Хорошо. Каждый вечер принимайте теплую ванну, выпивайте чашку молока, и вы увидите чудо. Вам еще нужно похудеть. Просто чтобы ты знал"
ham,"Я посмотрю на сковороду, вдруг она дешевая, или, может быть, на книгу. Нет, это глупо, сковородка вряд ли будет книгой."
ham,"О. Ну, ультрафиолет вызывает мутации. Солнцезащитный крем в наши дни незаменим"
ham,Обедаем:)вы не в сети?почему?
ham,"Я знаю, что мой друг уже сказал это."
ham,"Привет, принцесса! Спасибо за фотографии. Ты очень красивая. Как вы?"
ham,"Айё... Ты всегда с нашей бывшей... Я не знаю, правда, она не ответила... Впервые ты отвечаешь так быстро... Тебе так повезло, что ты не работаешь, да, твой папочка получил бао, ах... ну и дела.. "
ham,"Привет, напиши мне :) я в офисе.."
ham,"Спасибо 4, пирожное, это очень приятно..."
ham,"Нуууу... Я так сильно тебя люблю, что едва могу это вынести."
spam,"ГЕНТ! Мы пытаемся связаться с вами. Розыгрыш прошлых выходных показывает, что вы ГАРАНТИРОВАННО выиграли 1000 призов. Позвоните по телефону 09064012160. Код претензии K52. Действует только 12 часов. 150 страниц в минуту"
ham,"Бля, детка... Я уже скучаю по тебе, понимаешь? Не могли бы вы позволить мне отправить вам немного денег в вашу сеть? Ты мне нужен... я хочу тебя... я жажду тебя..."
ham,"Я позвоню тебе в 2 часа ночи, назову мой адрес, и этот противный американский урод не перестанет мне звонить, 2 плохая Джен, а?"
ham,"Ох, прикован к постели? О чем ВЫ думаете?"
ham,"Так что, в любом случае, ты можешь просто пойти в спортзал или куда-нибудь еще, любовь моя *улыбается* Надеюсь, с тобой все в порядке и хорошего дня, детка... Я уже так по тебе скучаю"
ham,Любить это! Папочка заставит тебя кричать от удовольствия! Я надеру тебе задницу своим членом!
ham,"ЧТО ТЫ ХОЧЕШЬ ТОГДА СДЕЛАТЬ, Мисси?"
ham,"Яр лор подожди 4 моя мама 2 заканчиваю, а потом обедаю лор... Я все утро сижу дома, убираю свою комнату, теперь моя комната довольно чистая... Хи..."
ham,"Знаешь, куда делись мои лабораторные очки?"
ham,Ты можешь открыть дверь?
ham,Жду вашего звонка.
ham,"Нет, я жду в 4 классе, папочка..."
spam,"Вы выиграли 1000 фунтов стерлингов наличными или приз в размере 2000 фунтов стерлингов! Чтобы подать заявку, позвоните по телефону 09050000327."
ham,"Я устал спорить с тобой об этом неделю за неделей. Делай, что хочешь, и с этого момента я буду делать то же самое."
ham," подожди 4, я в школе, я заканчиваю 5.."
spam,"наш номер мобильного телефона выиграл 5000, чтобы подать заявку, перезвоните нам или позвоните на горячую линию по претензиям по номеру 09050005321."
ham,"Брак - это когда ты идешь, и тебя, к несчастью, кусает змея. БТ по любви - это танец перед змеей и amp; говорю: «Укуси меня, укуси меня»."
ham,"Да, так рано.. Потом _ ужинаем на улице Иззит?"
ham,"Хорошо, в любом случае не нужно менять то, что ты сказал"
spam,"Мы пытались связаться с вами по поводу вашего ответа на наше предложение (750 минут, 150 текстовых сообщений и новый видеозвонок по номеру 08002988890 сейчас или ответьте на бесплатную доставку завтра)."
ham,моя бывшая жена не могла иметь детей. Вы когда-нибудь захотите детей?
ham,"Ну и как Шотландия? Надеюсь, вы не слишком демонстрируете свои склонности к JJC. Заботиться. Живи мечтой"
ham,"Скажите им, что у вас болит голова и вы просто хотите использовать 1 час больничного."
ham,"Не думаю, что уйду еще... Хммм, можно джаз? Йогасана Осо может... Мы можем встретиться с ними после уроков... "
ham,"\Пит, пожалуйста, позвони мне, у меня едва ли есть кредит?"
ham,"Да, серьезно, лучше, чем Йи, хотя"
ham,"Я на совещании, позвони мне позже в"
spam,"Чтобы получить шанс выиграть 250 покупок в неделю, TXT: КУПИТЬ на номер 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/нед."
spam,Вы были специально выбраны для получения награды в 2000 фунтов! Позвоните по номеру 08712402050 ДО закрытия линий. Стоимость 10 стр/мин. 16+. Условия и положения применяются. АГ Промо
spam,ЧАСТНЫЙ! В выписке со счета за 2003 год для номера 07753741225 указано 800 неиспользованных баллов SIM. Позвоните по телефону 08715203677. Идентификатор: 42478. Срок действия истекает 24.10.04.
ham,Ты все еще на Гран При?
ham,"Я встретил тебя как незнакомца и выбрал тебя своим другом. Пока мир стоит, наша дружба никогда не закончится. Давайте будем друзьями навсегда!!! Гуд ниц..."
ham,Я молодец! Как вы?
ham,"Гуд, дорогая, хорошего дня"
spam,У вас есть важное объявление об обслуживании клиентов. Позвоните по БЕСПЛАТНОМУ ТЕЛЕФОНУ 0800 542 0825 прямо сейчас!
ham,Сделаю. Сегодня утром был измотан в поезде. Слишком много вина и пирога. Ты тоже хорошо спишь
ham,Я собираюсь купить маме подарок.
ham,Взрыв разума.. Цунами больше не будет.. Раджникант перестал плавать в Индийском океане..:-D
ham,"Если ты сначала отправишь ее домой, ничего страшного. Я еще не готов."
ham,"Кстати, есть ли у него еще деньги?"
ham,Будьте там счастливы. я приду после полудня
ham,Встречаемся после обеда...
ham,"БЕРЕГИТЕСЬ, ВЫЗДОРОВАЙТЕСЬ СКОРЕЕ"
spam,XCLUSIVE@CLUBSAISAI 2МОРА 28/5 ВЕЧЕР СПЕЦИАЛЬНЫЙ ЗУК С НИКОЛСОМ ИЗ ПАРИЖА.БЕСПЛАТНЫЕ РОЗЫ 2 ВСЕ ДАМЫ !!! информация: 07946746291/07880867867
ham,"Я хотел сказать, что не могу дождаться, когда ты снова увидишь, как тебе надоест этот подшучивание над Бриджуотером."
ham,"Нева, помни, это нормально.."
ham,"Все в порядке, я возьму выпить или что-нибудь в этом роде. Хочешь, я приеду и найду тебя?"
spam,22 дня до старта! На Евро-2004 вы будете ежедневно быть в курсе последних новостей и результатов. Для удаления отправьте GET TXT STOP на номер 83222.
ham,"Это игра на День святого Валентина. . . Отправьте это сообщение всем своим друзьям. .. Если 5 ответов одинаковы, значит, кто-то тебя действительно любит. Вопрос: какой цвет мне подходит больше всего? ответьте мне."
ham,У меня много иждивенцев
ham,"СПАСИБО СЕГОДНЯ, CER БЫЛО ХОРОШО 2 ДОГОНАТЬСЯ, НО МЫ 2 НАХОДИМ БОЛЬШЕ ВРЕМЕНИ ЧАСТО ЧТО НУ ПОЗАБОТИТЬСЯ СКОРО.C"
ham,Я позвонил и сказал ему все:)тогда ему придется выбирать это будущее.
ham,"«С Днем святого Валентина!» Я знаю, что еще рано, но у меня есть сотни красавчиков и красавиц, которых я могу пожелать. Поэтому я решил сначала прикончить тетушек и дядюшек...»"
ham,"Ему нравится не шокировать. Потому что говорить Шухуэй — это все равно, что рассказывать Леоне. Как будто почти все знают Ляо. Он спросил меня о твоей реакции."
ham,Для моего семейного счастья..
ham,Я прихожу и забираю... Выходи сразу после урока...
ham,"Пусть будет снег. Пусть будет снег. Такая погода объединяет людей, поэтому дружба может крепнуть."
ham,"Дорогой, мы получили;  доллары, привет, привет"
ham,Хорошие слова.... Но слова часто могут привести вас в смятение.
ham,"УБЕДИТЕСЬ, ЧТО АЛЕКС ЗНАЕТ, ЧТО ЕГО ДЕНЬ РОЖДЕНИЯ ЗАКОНЧИЛСЯ ЧЕРЕЗ ПЯТНАДЦАТЬ МИНУТ."
ham,"извини, нет, у меня мало дел. может быть позже в пабе."
ham,"Нет, это нормально, если вы можете просто принести с собой друзей, напитки или что-то, что на самом деле немного полезнее, чем наличные деньги."
ham,"Хаха, приятно слышать, мне официально заплатили, и я выставлен на продажу 8-го места."
ham,"Сколько облизываний нужно, чтобы добраться до центра тутси-попа?"
ham,"Да, я думаю, учитель сказал, что это сделает мое лицо длиннее. Даррен попросил меня не стричься слишком коротко."
spam,Новый чат TEXTBUDDY 2 возбужденных парня в вашем районе 4 всего за 25 пенсов бесплатно 2 получите почтовый индекс поиска или на сайте gaytextbuddy.com. Имя TXT ONE на номер 89693
spam,"Сегодняшние номера Vodafone, заканчивающиеся на 4882, выбраны для получения награды в размере 350. Если ваш номер совпадает, позвоните по номеру 09064019014 и получите награду 350."
ham,"Пожалуйста, не говори так. Привет, привет, привет"
ham,Спасибо!
ham,"О, это было перенаправленное сообщение. Я думал, ты отправишь это мне"
ham,"Понятно. Семнадцать фунтов за семьсот мл, надеюсь, ок."
spam,"Уважаемый владелец ваучера, 2 заявки на предложение этой недели: на своем компьютере перейдите по адресу http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2, отправьте текстовое сообщение STOP STOP на номер 80062."
ham,Мы с ним такие смешные...
ham,"Дорогая, надеюсь, у тебя не такой день! Пусть у вас будет масса причин для улыбки. Биола"
ham,Когда _ войдете в это время... Папа сейчас заберет _ домой?
ham,"Что мы будем делать в душе, детка?"
ham,Я задал тебе вопрос несколько часов назад. Его ответ
ham,"Ну, мне определенно нужно пополнить запасы перед Днем Благодарения, я дам тебе знать, когда уйду."
ham," сказал: поцелуй, поцелуй, я не могу делать звуковые эффекты! Он великолепный мужчина, не правда ли! Вид человека, которому нужна улыбка, чтобы скрасить свой день! "
ham,"Наверное, скоро загляну"
ham,"Да, очень мило. . .будь готов в четверг"
ham,"Алло! Мы бросили вызов автобусам, сели на поезда и одержали победу. Я имею в виду, были в Бхаме. Хорошего вам остатка недели"
ham,"Смотрю мультфильмы, слушаю музыку и т.д. накануне пришлось пойти в храм &amp; церковь.. А ты?"
ham,"Вы не возражаете, если я спрошу, что случилось? Не обязательно говорить, если это неудобно."
spam,ЧАСТНЫЙ! В выписке со счета за 2003 год указано 800 неиспользованных баллов SIM. Позвоните по телефону 08715203694. Идентификатор: 40533. Срок действия истекает 31.10.04.
ham,Нет проблем. Отправлю на вашу почту.
spam,"Вы выиграли 1000 фунтов стерлингов наличными или приз в размере 2000 фунтов стерлингов! Чтобы подать заявку, позвоните по телефону 09050000327. Условия: RSTM, SW7 3SS. 150 страниц в минуту"
ham,Это круто! Иногда медленно и нежно. Иногда грубо и жестко :)
ham,"Я скажу нет. Извини. Я бы, но, как обычно, начинаю паниковать по поводу времени. Извините еще раз! Ты видишься во вторник?"
ham,"Подожди, ты не знаешь, есть ли Уэсли в городе? Могу поспорить, она употребляет чертовски наркотики!"
ham,"Хорошо, я очень скучаю по тебе."
ham,У тебя есть история этого человека?
ham,"Скажи им, что торговец наркотиками теряет терпение."
ham,"Солнце не может прийти на землю, но посылает любовь в виде лучей. Облако не может прийти к реке, но посылает любовь в виде дождя. Я не могу приехать к вам на встречу, но могу отправить вам сообщение о своей заботе. Гуд Евнг"
ham,Ты будешь на месте этого человека
ham,"Нет смысла брать его туда, если это не бесплатно. Если вам нужно узнать больше, посетите wikipedia.com."
spam,"88800 и 89034 — это телефонные службы премиум-класса, позвоните по номеру 08718711108."
ham,Под водой лежит камень. В камне есть конверт. В конверте лежит бумага. На бумаге 3 слова...»
ham,Тогда мама раскаивается как?
ham,"Извини, я сначала пойду домой... Папа, приходи за _ позже..."
ham,Оставь это де :-). Начало Готовьтесь к следующему:-)..
ham,"Да, детка! Мы можем изучить все положения камасутры ;)"
ham,En chikku nange bakra msg kalstiya..потом выпили чай/кофе?
ham,"Карлос будет здесь через минуту, если тебе еще нужно купить."
ham,Эта оплата составляет &lt;DECIMAL&gt;  лакх :)
ham,Хорошего вечера! Поговорим позже
ham,Вы получили мое сообщение?
ham,"Хо-хо - большой смех! Увидимся, томо"
spam,SMS. ac sun0819 сообщения ПРИВЕТ:\Ты выглядишь крутым
spam,"Получите свой первый РИНГТОН БЕСПЛАТНО СЕЙЧАС! Ответьте на это сообщение с помощью TONE. Gr8 ТОП 20 мелодий на твой телефон каждую неделю всего 1,50 в неделю 2 отказаться отправить СТОП 08452810071 16"
ham,"То же самое. И тебе больше не придется беспокоиться о том, что я скажу тебе НИЧЕГО. Как я сказал вчера вечером, делай, что хочешь, и я сделаю то же самое. Мир."
ham,"У меня есть; , как я могу забрать?"
ham,"Не знаю, пап, я просто пью молоко.."
ham,"Может быть?! Передавай привет и узнай, получил ли он его визитку. Отличный побег или ложки?"
ham,"Пигги, ты проснулся? Могу поспорить, ты все еще спишь. Я сейчас собираюсь на 4 обеда..."
ham,Потому что я не причудливый лол
ham,"Пропустил твой звонок, потому что кричал на Скрэппи. Скучаю по тебе. Не могу дождаться, когда ты вернешься домой. Мне так одиноко сегодня."
ham,"Что это за «шестнадцатеричное» место, о котором ты говоришь? Объяснять!"
ham, выйти из системы 4 ват. Это sdryb8i
ham,Си собирается на обед в 4 часа?
spam,"Привет, я Сью. Мне 20 лет, я работаю танцовщицей. Я люблю секс. Напиши мне в прямом эфире — теперь я в своей спальне. отправьте сообщение SUE на номер 89555. От TextOperator G2 1DA 150 страниц в минуту 18+"
ham,"Я хотел попросить _ подождать, пока я закончу лекцию. Потому что моя лекция все равно закончится через час."
ham,Вы уже закончили работу? :)
ham,"Каждый король когда-то был плачущим младенцем, а каждое великое здание когда-то было картой. Важно не то, где вы СЕГОДНЯ, НО то, куда вы попадете ЗАВТРА. Гуд ни8"
